Country,Place of birth,Gender,Rate,Year,Unit,Value
Portugal,Native-born,Total,Unemployment rate,2018,Percentage,7.1
Portugal,Native-born,Total,Unemployment rate,2019,Percentage,6.5
Portugal,Native-born,Total,Unemployment rate,2020,Percentage,6.7
Portugal,Native-born,Total,Unemployment rate,2021,Percentage,7.1
Portugal,Native-born,Total,Participation rate,2000,Percentage,70.8
Portugal,Native-born,Total,Participation rate,2001,Percentage,71.6
Portugal,Native-born,Total,Participation rate,2002,Percentage,72.2
Portugal,Native-born,Total,Participation rate,2003,Percentage,72.4
Portugal,Native-born,Total,Participation rate,2004,Percentage,72.5
Portugal,Native-born,Total,Participation rate,2005,Percentage,72.9
Portugal,Native-born,Total,Participation rate,2006,Percentage,73.4
Portugal,Native-born,Total,Participation rate,2007,Percentage,73.5
Portugal,Native-born,Total,Participation rate,2008,Percentage,73.5
Portugal,Native-born,Total,Participation rate,2009,Percentage,73.1
Portugal,Native-born,Total,Participation rate,2010,Percentage,73.3
Portugal,Native-born,Total,Participation rate,2011,Percentage,73.3
Portugal,Native-born,Total,Participation rate,2012,Percentage,72.5
Portugal,Native-born,Total,Participation rate,2013,Percentage,72.3
Portugal,Native-born,Total,Participation rate,2014,Percentage,72.5
Portugal,Native-born,Total,Participation rate,2015,Percentage,72.8
Portugal,Native-born,Total,Participation rate,2016,Percentage,73.0
Portugal,Native-born,Total,Participation rate,2017,Percentage,73.9
Portugal,Native-born,Total,Participation rate,2018,Percentage,74.4
Portugal,Native-born,Total,Participation rate,2019,Percentage,74.6
Portugal,Native-born,Total,Participation rate,2020,Percentage,73.0
Portugal,Native-born,Total,Participation rate,2021,Percentage,74.4
Slovak Republic,Native-born,Men,Employment rate,2001,Percentage,61.0
Slovak Republic,Native-born,Men,Employment rate,2002,Percentage,61.0
Slovak Republic,Native-born,Men,Employment rate,2003,Percentage,63.5
Slovak Republic,Native-born,Men,Employment rate,2004,Percentage,62.9
Slovak Republic,Native-born,Men,Employment rate,2005,Percentage,64.6
Slovak Republic,Native-born,Men,Employment rate,2006,Percentage,67.0
Slovak Republic,Native-born,Men,Employment rate,2007,Percentage,68.4
Slovak Republic,Native-born,Men,Employment rate,2008,Percentage,69.9
Slovak Republic,Native-born,Men,Employment rate,2009,Percentage,67.5
Slovak Republic,Native-born,Men,Employment rate,2010,Percentage,65.2
Slovak Republic,Native-born,Men,Employment rate,2011,Percentage,66.1
Slovak Republic,Native-born,Men,Employment rate,2012,Percentage,66.7
Slovak Republic,Native-born,Men,Employment rate,2013,Percentage,66.3
Slovak Republic,Native-born,Men,Employment rate,2014,Percentage,67.6
Slovak Republic,Native-born,Men,Employment rate,2015,Percentage,69.5
Slovak Republic,Native-born,Men,Employment rate,2016,Percentage,71.4
Slovak Republic,Native-born,Men,Employment rate,2017,Percentage,72.0
Slovak Republic,Native-born,Men,Employment rate,2018,Percentage,73.7
Slovak Republic,Native-born,Men,Employment rate,2019,Percentage,74.3
Slovak Republic,Native-born,Men,Employment rate,2020,Percentage,72.8
Slovak Republic,Native-born,Men,Employment rate,2021,Percentage,73.2
Slovak Republic,Native-born,Men,Unemployment rate,2001,Percentage,20.0
Slovak Republic,Native-born,Men,Unemployment rate,2002,Percentage,19.0
Slovak Republic,Native-born,Men,Unemployment rate,2003,Percentage,17.0
Slovak Republic,Native-born,Men,Unemployment rate,2004,Percentage,17.8
Slovak Republic,Native-born,Men,Unemployment rate,2005,Percentage,15.5
Slovak Republic,Native-born,Men,Unemployment rate,2006,Percentage,12.3
Slovak Republic,Native-born,Men,Unemployment rate,2007,Percentage,9.9
Slovak Republic,Native-born,Men,Unemployment rate,2008,Percentage,8.4
Slovak Republic,Native-born,Men,Unemployment rate,2009,Percentage,11.4
Slovak Republic,Native-born,Men,Unemployment rate,2010,Percentage,14.3
Slovak Republic,Native-born,Men,Unemployment rate,2011,Percentage,13.7
Slovak Republic,Native-born,Men,Unemployment rate,2012,Percentage,13.6
Slovak Republic,Native-born,Men,Unemployment rate,2013,Percentage,14.0
Slovak Republic,Native-born,Men,Unemployment rate,2014,Percentage,12.9
Slovak Republic,Native-born,Men,Unemployment rate,2015,Percentage,10.4
Slovak Republic,Native-born,Men,Unemployment rate,2016,Percentage,8.8
Slovak Republic,Native-born,Men,Unemployment rate,2017,Percentage,8.0
Slovak Republic,Native-born,Men,Unemployment rate,2018,Percentage,6.2
Slovak Republic,Native-born,Men,Unemployment rate,2019,Percentage,5.7
Slovak Republic,Native-born,Men,Unemployment rate,2020,Percentage,6.2
Slovak Republic,Native-born,Men,Unemployment rate,2021,Percentage,6.8
Slovak Republic,Native-born,Men,Participation rate,2001,Percentage,76.0
Slovak Republic,Native-born,Men,Participation rate,2002,Percentage,75.0
Slovak Republic,Native-born,Men,Participation rate,2003,Percentage,76.5
Slovak Republic,Native-born,Men,Participation rate,2004,Percentage,76.5
Slovak Republic,Native-born,Men,Participation rate,2005,Percentage,76.4
Slovak Republic,Native-born,Men,Participation rate,2006,Percentage,76.4
Slovak Republic,Native-born,Men,Participation rate,2007,Percentage,75.9
Slovak Republic,Native-born,Men,Participation rate,2008,Percentage,76.3
Slovak Republic,Native-born,Men,Participation rate,2009,Percentage,76.2
Slovak Republic,Native-born,Men,Participation rate,2010,Percentage,76.0
Slovak Republic,Native-born,Men,Participation rate,2011,Percentage,76.5
Slovak Republic,Native-born,Men,Participation rate,2012,Percentage,77.1
Slovak Republic,Native-born,Men,Participation rate,2013,Percentage,77.2
Slovak Republic,Native-born,Men,Participation rate,2014,Percentage,77.6
Slovak Republic,Native-born,Men,Participation rate,2015,Percentage,77.5
Slovak Republic,Native-born,Men,Participation rate,2016,Percentage,78.3
Slovak Republic,Native-born,Men,Participation rate,2017,Percentage,78.2
Slovak Republic,Native-born,Men,Participation rate,2018,Percentage,78.6
Slovak Republic,Native-born,Men,Participation rate,2019,Percentage,78.8
Slovak Republic,Native-born,Men,Participation rate,2020,Percentage,77.8
Slovak Republic,Native-born,Men,Participation rate,2021,Percentage,78.5
Slovak Republic,Native-born,Women,Employment rate,2001,Percentage,52.0
Slovak Republic,Native-born,Women,Employment rate,2002,Percentage,51.0
Slovak Republic,Native-born,Women,Employment rate,2003,Percentage,52.4
Slovak Republic,Native-born,Women,Employment rate,2004,Percentage,50.7
Slovak Republic,Native-born,Women,Employment rate,2005,Percentage,51.0
Slovak Republic,Native-born,Women,Employment rate,2006,Percentage,52.0
Slovak Republic,Native-born,Women,Employment rate,2007,Percentage,53.0
Slovak Republic,Native-born,Women,Employment rate,2008,Percentage,54.6
Slovak Republic,Native-born,Women,Employment rate,2009,Percentage,52.8
Slovak Republic,Native-born,Women,Employment rate,2010,Percentage,52.4
Slovak Republic,Native-born,Women,Employment rate,2011,Percentage,52.6
Slovak Republic,Native-born,Women,Employment rate,2012,Percentage,52.7
Slovak Republic,Native-born,Women,Employment rate,2013,Percentage,53.3
Slovak Republic,Native-born,Women,Employment rate,2014,Percentage,54.3
Slovak Republic,Native-born,Women,Employment rate,2015,Percentage,56.0
Slovak Republic,Native-born,Women,Employment rate,2016,Percentage,58.3
Slovak Republic,Native-born,Women,Employment rate,2017,Percentage,60.3
Slovak Republic,Native-born,Women,Employment rate,2018,Percentage,61.3
Slovak Republic,Native-born,Women,Employment rate,2019,Percentage,62.3
Slovak Republic,Native-born,Women,Employment rate,2020,Percentage,66.0
Slovak Republic,Native-born,Women,Employment rate,2021,Percentage,65.6
Slovak Republic,Native-born,Women,Unemployment rate,2001,Percentage,19.0
Slovak Republic,Native-born,Women,Unemployment rate,2002,Percentage,19.0
Slovak Republic,Native-born,Women,Unemployment rate,2003,Percentage,17.2
Slovak Republic,Native-born,Women,Unemployment rate,2004,Percentage,19.5
Slovak Republic,Native-born,Women,Unemployment rate,2005,Percentage,17.2
Slovak Republic,Native-born,Women,Unemployment rate,2006,Percentage,14.7
Slovak Republic,Native-born,Women,Unemployment rate,2007,Percentage,12.7
Slovak Republic,Native-born,Women,Unemployment rate,2008,Percentage,11.0
Slovak Republic,Native-born,Women,Unemployment rate,2009,Percentage,12.9
Slovak Republic,Native-born,Women,Unemployment rate,2010,Percentage,14.6
Slovak Republic,Native-born,Women,Unemployment rate,2011,Percentage,13.6
Slovak Republic,Native-born,Women,Unemployment rate,2012,Percentage,14.6
Slovak Republic,Native-born,Women,Unemployment rate,2013,Percentage,14.6
Slovak Republic,Native-born,Women,Unemployment rate,2014,Percentage,13.7
Slovak Republic,Native-born,Women,Unemployment rate,2015,Percentage,12.9
Slovak Republic,Native-born,Women,Unemployment rate,2016,Percentage,10.8
Slovak Republic,Native-born,Women,Unemployment rate,2017,Percentage,8.5
Slovak Republic,Native-born,Women,Unemployment rate,2018,Percentage,7.0
Slovak Republic,Native-born,Women,Unemployment rate,2019,Percentage,6.0
Slovak Republic,Native-born,Women,Unemployment rate,2020,Percentage,7.1
Slovak Republic,Native-born,Women,Unemployment rate,2021,Percentage,7.0
Slovak Republic,Native-born,Women,Participation rate,2003,Percentage,63.3
Slovak Republic,Native-born,Women,Participation rate,2004,Percentage,63.0
Slovak Republic,Native-born,Women,Participation rate,2005,Percentage,61.6
Slovak Republic,Native-born,Women,Participation rate,2006,Percentage,61.0
Slovak Republic,Native-born,Women,Participation rate,2007,Percentage,60.8
Slovak Republic,Native-born,Women,Participation rate,2008,Percentage,61.3
Slovak Republic,Native-born,Women,Participation rate,2009,Percentage,60.6
Slovak Republic,Native-born,Women,Participation rate,2010,Percentage,61.4
Slovak Republic,Native-born,Women,Participation rate,2011,Percentage,60.9
Slovak Republic,Native-born,Women,Participation rate,2012,Percentage,61.7
Slovak Republic,Native-born,Women,Participation rate,2013,Percentage,62.4
Slovak Republic,Native-born,Women,Participation rate,2014,Percentage,62.9
Slovak Republic,Native-born,Women,Participation rate,2015,Percentage,64.3
Slovak Republic,Native-born,Women,Participation rate,2016,Percentage,65.4
Slovak Republic,Native-born,Women,Participation rate,2017,Percentage,65.9
Slovak Republic,Native-born,Women,Participation rate,2018,Percentage,65.9
Slovak Republic,Native-born,Women,Participation rate,2019,Percentage,66.3
Slovak Republic,Native-born,Women,Participation rate,2020,Percentage,71.2
Slovak Republic,Native-born,Women,Participation rate,2021,Percentage,70.5
Slovak Republic,Native-born,Total,Employment rate,2001,Percentage,58.0
Slovak Republic,Native-born,Total,Employment rate,2002,Percentage,58.0
Slovak Republic,Native-born,Total,Employment rate,2003,Percentage,57.9
Slovak Republic,Native-born,Total,Employment rate,2004,Percentage,56.8
Slovak Republic,Native-born,Total,Employment rate,2005,Percentage,57.8
Slovak Republic,Native-born,Total,Employment rate,2006,Percentage,59.5
Slovak Republic,Native-born,Total,Employment rate,2007,Percentage,60.7
Slovak Republic,Native-born,Total,Employment rate,2008,Percentage,62.2
Slovak Republic,Native-born,Total,Employment rate,2009,Percentage,60.2
Slovak Republic,Native-born,Total,Employment rate,2010,Percentage,58.8
Slovak Republic,Native-born,Total,Employment rate,2011,Percentage,59.3
Slovak Republic,Native-born,Total,Employment rate,2012,Percentage,59.7
Slovak Republic,Native-born,Total,Employment rate,2013,Percentage,59.8
Slovak Republic,Native-born,Total,Employment rate,2014,Percentage,60.9
Slovak Republic,Native-born,Total,Employment rate,2015,Percentage,62.8
Slovak Republic,Native-born,Total,Employment rate,2016,Percentage,64.9
Slovak Republic,Native-born,Total,Employment rate,2017,Percentage,66.2
Slovak Republic,Native-born,Total,Employment rate,2018,Percentage,67.5
Slovak Republic,Native-born,Total,Employment rate,2019,Percentage,68.3
Slovak Republic,Native-born,Total,Employment rate,2020,Percentage,69.5
Slovak Republic,Native-born,Total,Employment rate,2021,Percentage,69.4
Slovak Republic,Native-born,Total,Unemployment rate,2001,Percentage,17.0
Slovak Republic,Native-born,Total,Unemployment rate,2002,Percentage,17.0
Slovak Republic,Native-born,Total,Unemployment rate,2003,Percentage,17.1
Slovak Republic,Native-born,Total,Unemployment rate,2004,Percentage,18.6
Slovak Republic,Native-born,Total,Unemployment rate,2005,Percentage,16.2
Slovak Republic,Native-born,Total,Unemployment rate,2006,Percentage,13.4
Slovak Republic,Native-born,Total,Unemployment rate,2007,Percentage,11.2
Slovak Republic,Native-born,Total,Unemployment rate,2008,Percentage,9.6
Slovak Republic,Native-born,Total,Unemployment rate,2009,Percentage,12.1
Slovak Republic,Native-born,Total,Unemployment rate,2010,Percentage,14.4
Slovak Republic,Native-born,Total,Unemployment rate,2011,Percentage,13.7
Slovak Republic,Native-born,Total,Unemployment rate,2012,Percentage,14.0
Slovak Republic,Native-born,Total,Unemployment rate,2013,Percentage,14.3
Slovak Republic,Native-born,Total,Unemployment rate,2014,Percentage,13.3
Slovak Republic,Native-born,Total,Unemployment rate,2015,Percentage,11.5
Slovak Republic,Native-born,Total,Unemployment rate,2016,Percentage,9.7
Slovak Republic,Native-born,Total,Unemployment rate,2017,Percentage,8.2
Slovak Republic,Native-born,Total,Unemployment rate,2018,Percentage,6.6
Slovak Republic,Native-born,Total,Unemployment rate,2019,Percentage,5.9
Slovak Republic,Native-born,Total,Unemployment rate,2020,Percentage,6.7
Slovak Republic,Native-born,Total,Unemployment rate,2021,Percentage,7.1
Slovak Republic,Native-born,Total,Participation rate,2001,Percentage,70.0
Slovak Republic,Native-born,Total,Participation rate,2002,Percentage,70.0
Slovak Republic,Native-born,Total,Participation rate,2003,Percentage,69.8
Slovak Republic,Native-born,Total,Participation rate,2004,Percentage,69.7
Slovak Republic,Native-born,Total,Participation rate,2005,Percentage,69.0
Slovak Republic,Native-born,Total,Participation rate,2006,Percentage,68.7
Slovak Republic,Native-born,Total,Participation rate,2007,Percentage,68.3
Slovak Republic,Native-born,Total,Participation rate,2008,Percentage,68.8
Slovak Republic,Native-born,Total,Participation rate,2009,Percentage,68.4
Slovak Republic,Native-born,Total,Participation rate,2010,Percentage,68.7
Slovak Republic,Native-born,Total,Participation rate,2011,Percentage,68.7
Slovak Republic,Native-born,Total,Participation rate,2012,Percentage,69.4
Slovak Republic,Native-born,Total,Participation rate,2013,Percentage,69.8
Slovak Republic,Native-born,Total,Participation rate,2014,Percentage,70.3
Slovak Republic,Native-born,Total,Participation rate,2015,Percentage,70.9
Slovak Republic,Native-born,Total,Participation rate,2016,Percentage,71.9
Slovak Republic,Native-born,Total,Participation rate,2017,Percentage,72.1
Slovak Republic,Native-born,Total,Participation rate,2018,Percentage,72.3
Slovak Republic,Native-born,Total,Participation rate,2019,Percentage,72.6
Slovak Republic,Native-born,Total,Participation rate,2020,Percentage,74.5
Slovak Republic,Native-born,Total,Participation rate,2021,Percentage,74.5
Spain,Native-born,Men,Employment rate,2000,Percentage,70.8
Spain,Native-born,Men,Employment rate,2001,Percentage,72.1
Spain,Native-born,Men,Employment rate,2002,Percentage,72.4
Spain,Native-born,Men,Employment rate,2003,Percentage,72.7
Spain,Native-born,Men,Employment rate,2004,Percentage,73.0
Spain,Native-born,Men,Employment rate,2005,Percentage,74.6
Spain,Native-born,Men,Employment rate,2006,Percentage,75.4
Spain,Native-born,Men,Employment rate,2007,Percentage,75.3
Spain,Native-born,Men,Employment rate,2008,Percentage,73.3
Spain,Native-born,Men,Employment rate,2009,Percentage,67.6
Spain,Native-born,Men,Employment rate,2010,Percentage,66.1
Spain,Native-born,Men,Employment rate,2011,Percentage,64.0
Spain,Native-born,Men,Employment rate,2012,Percentage,61.4
Spain,Native-born,Men,Employment rate,2013,Percentage,60.3
Spain,Native-born,Men,Employment rate,2014,Percentage,61.5
Spain,Native-born,Men,Employment rate,2015,Percentage,63.4
Spain,Native-born,Men,Employment rate,2016,Percentage,65.0
Spain,Native-born,Men,Employment rate,2017,Percentage,66.6
Spain,Native-born,Men,Employment rate,2018,Percentage,67.8
Spain,Native-born,Men,Employment rate,2019,Percentage,68.3
Spain,Native-born,Men,Employment rate,2020,Percentage,66.5
Spain,Native-born,Men,Employment rate,2021,Percentage,67.6
Spain,Native-born,Men,Unemployment rate,2000,Percentage,9.4
Spain,Native-born,Men,Unemployment rate,2001,Percentage,7.2
Spain,Native-born,Men,Unemployment rate,2002,Percentage,7.7
Spain,Native-born,Men,Unemployment rate,2003,Percentage,7.9
Spain,Native-born,Men,Unemployment rate,2004,Percentage,7.8
Spain,Native-born,Men,Unemployment rate,2005,Percentage,6.8
Spain,Native-born,Men,Unemployment rate,2006,Percentage,6.1
Spain,Native-born,Men,Unemployment rate,2007,Percentage,6.0
Spain,Native-born,Men,Unemployment rate,2008,Percentage,8.9
Spain,Native-born,Men,Unemployment rate,2009,Percentage,15.3
Spain,Native-born,Men,Unemployment rate,2010,Percentage,16.9
Spain,Native-born,Men,Unemployment rate,2011,Percentage,19.3
Spain,Native-born,Men,Unemployment rate,2012,Percentage,22.3
Spain,Native-born,Men,Unemployment rate,2013,Percentage,23.5
Spain,Native-born,Men,Unemployment rate,2014,Percentage,21.8
Spain,Native-born,Men,Unemployment rate,2015,Percentage,19.3
Spain,Native-born,Men,Unemployment rate,2016,Percentage,17.0
Spain,Native-born,Men,Unemployment rate,2017,Percentage,14.5
Spain,Native-born,Men,Unemployment rate,2018,Percentage,12.7
Spain,Native-born,Men,Unemployment rate,2019,Percentage,11.6
Spain,Native-born,Men,Unemployment rate,2020,Percentage,12.3
Spain,Native-born,Men,Unemployment rate,2021,Percentage,11.9
Spain,Native-born,Men,Participation rate,2000,Percentage,78.2
Spain,Native-born,Men,Participation rate,2001,Percentage,77.7
Spain,Native-born,Men,Participation rate,2002,Percentage,78.4
Spain,Native-born,Men,Participation rate,2003,Percentage,78.9
Spain,Native-born,Men,Participation rate,2004,Percentage,79.2
Spain,Native-born,Men,Participation rate,2005,Percentage,80.1
Spain,Native-born,Men,Participation rate,2006,Percentage,80.3
Spain,Native-born,Men,Participation rate,2007,Percentage,80.2
Spain,Native-born,Men,Participation rate,2008,Percentage,80.5
Spain,Native-born,Men,Participation rate,2009,Percentage,79.9
Spain,Native-born,Men,Participation rate,2010,Percentage,79.6
Spain,Native-born,Men,Participation rate,2011,Percentage,79.3
Spain,Native-born,Men,Participation rate,2012,Percentage,79.0
Spain,Native-born,Men,Participation rate,2013,Percentage,78.8
Spain,Native-born,Men,Participation rate,2014,Percentage,78.6
Spain,Native-born,Men,Participation rate,2015,Percentage,78.6
Spain,Native-born,Men,Participation rate,2016,Percentage,78.3
Spain,Native-born,Men,Participation rate,2017,Percentage,77.9
Spain,Native-born,Men,Participation rate,2018,Percentage,77.7
Spain,Native-born,Men,Participation rate,2019,Percentage,77.3
Spain,Native-born,Men,Participation rate,2020,Percentage,76.0
Spain,Native-born,Men,Participation rate,2021,Percentage,76.7
Spain,Native-born,Women,Employment rate,2000,Percentage,41.0
Spain,Native-born,Women,Employment rate,2001,Percentage,42.4
Spain,Native-born,Women,Employment rate,2002,Percentage,43.5
Spain,Native-born,Women,Employment rate,2003,Percentage,45.4
Spain,Native-born,Women,Employment rate,2004,Percentage,47.2
Spain,Native-born,Women,Employment rate,2005,Percentage,50.0
Spain,Native-born,Women,Employment rate,2006,Percentage,52.3
Spain,Native-born,Women,Employment rate,2007,Percentage,53.1
Spain,Native-born,Women,Employment rate,2008,Percentage,53.9
Spain,Native-born,Women,Employment rate,2009,Percentage,52.2
Spain,Native-born,Women,Employment rate,2010,Percentage,52.2
Spain,Native-born,Women,Employment rate,2011,Percentage,52.0
Spain,Native-born,Women,Employment rate,2012,Percentage,51.4
Spain,Native-born,Women,Employment rate,2013,Percentage,50.7
Spain,Native-born,Women,Employment rate,2014,Percentage,51.7
Spain,Native-born,Women,Employment rate,2015,Percentage,53.0
Spain,Native-born,Women,Employment rate,2016,Percentage,54.7
Spain,Native-born,Women,Employment rate,2017,Percentage,55.9
Spain,Native-born,Women,Employment rate,2018,Percentage,57.1
Spain,Native-born,Women,Employment rate,2019,Percentage,58.4
Spain,Native-born,Women,Employment rate,2020,Percentage,56.8
Spain,Native-born,Women,Employment rate,2021,Percentage,58.9
Spain,Native-born,Women,Unemployment rate,2000,Percentage,20.4
Spain,Native-born,Women,Unemployment rate,2001,Percentage,15.1
Spain,Native-born,Women,Unemployment rate,2002,Percentage,16.3
Spain,Native-born,Women,Unemployment rate,2003,Percentage,15.7
Spain,Native-born,Women,Unemployment rate,2004,Percentage,15.1
Spain,Native-born,Women,Unemployment rate,2005,Percentage,11.9
Spain,Native-born,Women,Unemployment rate,2006,Percentage,10.8
Spain,Native-born,Women,Unemployment rate,2007,Percentage,10.5
Spain,Native-born,Women,Unemployment rate,2008,Percentage,12.2
Spain,Native-born,Women,Unemployment rate,2009,Percentage,16.9
Spain,Native-born,Women,Unemployment rate,2010,Percentage,18.8
Spain,Native-born,Women,Unemployment rate,2011,Percentage,20.4
Spain,Native-born,Women,Unemployment rate,2012,Percentage,23.5
Spain,Native-born,Women,Unemployment rate,2013,Percentage,25.2
Spain,Native-born,Women,Unemployment rate,2014,Percentage,24.1
Spain,Native-born,Women,Unemployment rate,2015,Percentage,22.3
Spain,Native-born,Women,Unemployment rate,2016,Percentage,20.2
Spain,Native-born,Women,Unemployment rate,2017,Percentage,17.9
Spain,Native-born,Women,Unemployment rate,2018,Percentage,15.9
Spain,Native-born,Women,Unemployment rate,2019,Percentage,14.8
Spain,Native-born,Women,Unemployment rate,2020,Percentage,15.2
Spain,Native-born,Women,Unemployment rate,2021,Percentage,14.8
Spain,Native-born,Women,Participation rate,2000,Percentage,51.5
Spain,Native-born,Women,Participation rate,2001,Percentage,49.9
Spain,Native-born,Women,Participation rate,2002,Percentage,52.0
Spain,Native-born,Women,Participation rate,2003,Percentage,53.9
Spain,Native-born,Women,Participation rate,2004,Percentage,55.6
Spain,Native-born,Women,Participation rate,2005,Percentage,56.8
Spain,Native-born,Women,Participation rate,2006,Percentage,58.6
Spain,Native-born,Women,Participation rate,2007,Percentage,59.4
Spain,Native-born,Women,Participation rate,2008,Percentage,61.3
Spain,Native-born,Women,Participation rate,2009,Percentage,62.8
Spain,Native-born,Women,Participation rate,2010,Percentage,64.3
Spain,Native-born,Women,Participation rate,2011,Percentage,65.3
Spain,Native-born,Women,Participation rate,2012,Percentage,67.2
Spain,Native-born,Women,Participation rate,2013,Percentage,67.8
Spain,Native-born,Women,Participation rate,2014,Percentage,68.0
Spain,Native-born,Women,Participation rate,2015,Percentage,68.3
Spain,Native-born,Women,Participation rate,2016,Percentage,68.6
Spain,Native-born,Women,Participation rate,2017,Percentage,68.2
Spain,Native-born,Women,Participation rate,2018,Percentage,67.9
Spain,Native-born,Women,Participation rate,2019,Percentage,68.5
Spain,Native-born,Women,Participation rate,2020,Percentage,67.1
Spain,Native-born,Women,Participation rate,2021,Percentage,69.2
Spain,Native-born,Total,Employment rate,2000,Percentage,55.9
Spain,Native-born,Total,Employment rate,2001,Percentage,57.3
Spain,Native-born,Total,Employment rate,2002,Percentage,58.1
Spain,Native-born,Total,Employment rate,2003,Percentage,59.2
Spain,Native-born,Total,Employment rate,2004,Percentage,60.2
Spain,Native-born,Total,Employment rate,2005,Percentage,62.5
Spain,Native-born,Total,Employment rate,2006,Percentage,63.9
Spain,Native-born,Total,Employment rate,2007,Percentage,64.4
Spain,Native-born,Total,Employment rate,2008,Percentage,63.8
Spain,Native-born,Total,Employment rate,2009,Percentage,60.0
Spain,Native-born,Total,Employment rate,2010,Percentage,59.2
Spain,Native-born,Total,Employment rate,2011,Percentage,58.1
Spain,Native-born,Total,Employment rate,2012,Percentage,56.5
Spain,Native-born,Total,Employment rate,2013,Percentage,55.6
Spain,Native-born,Total,Employment rate,2014,Percentage,56.6
Spain,Native-born,Total,Employment rate,2015,Percentage,58.3
Spain,Native-born,Total,Employment rate,2016,Percentage,59.9
Spain,Native-born,Total,Employment rate,2017,Percentage,61.4
Spain,Native-born,Total,Employment rate,2018,Percentage,62.6
Spain,Native-born,Total,Employment rate,2019,Percentage,63.4
Spain,Native-born,Total,Employment rate,2020,Percentage,61.8
Spain,Native-born,Total,Employment rate,2021,Percentage,63.3
Spain,Native-born,Total,Unemployment rate,2000,Percentage,13.8
Spain,Native-born,Total,Unemployment rate,2001,Percentage,10.3
Spain,Native-born,Total,Unemployment rate,2002,Percentage,11.1
Spain,Native-born,Total,Unemployment rate,2003,Percentage,11.0
Spain,Native-born,Total,Unemployment rate,2004,Percentage,10.8
Spain,Native-born,Total,Unemployment rate,2005,Percentage,8.9
Spain,Native-born,Total,Unemployment rate,2006,Percentage,8.1
Spain,Native-born,Total,Unemployment rate,2007,Percentage,7.9
Spain,Native-born,Total,Unemployment rate,2008,Percentage,10.3
Spain,Native-born,Total,Unemployment rate,2009,Percentage,16.0
Spain,Native-born,Total,Unemployment rate,2010,Percentage,17.8
Spain,Native-born,Total,Unemployment rate,2011,Percentage,19.8
Spain,Native-born,Total,Unemployment rate,2012,Percentage,22.9
Spain,Native-born,Total,Unemployment rate,2013,Percentage,24.3
Spain,Native-born,Total,Unemployment rate,2014,Percentage,22.8
Spain,Native-born,Total,Unemployment rate,2015,Percentage,20.7
Spain,Native-born,Total,Unemployment rate,2016,Percentage,18.5
Spain,Native-born,Total,Unemployment rate,2017,Percentage,16.1
Spain,Native-born,Total,Unemployment rate,2018,Percentage,14.2
Spain,Native-born,Total,Unemployment rate,2019,Percentage,13.1
Spain,Native-born,Total,Unemployment rate,2020,Percentage,13.6
Spain,Native-born,Total,Unemployment rate,2021,Percentage,13.2
Spain,Native-born,Total,Participation rate,2000,Percentage,64.9
Spain,Native-born,Total,Participation rate,2001,Percentage,63.9
Spain,Native-born,Total,Participation rate,2002,Percentage,65.3
Spain,Native-born,Total,Participation rate,2003,Percentage,66.5
Spain,Native-born,Total,Participation rate,2004,Percentage,67.5
Spain,Native-born,Total,Participation rate,2005,Percentage,68.6
Spain,Native-born,Total,Participation rate,2006,Percentage,69.6
Spain,Native-born,Total,Participation rate,2007,Percentage,70.0
Spain,Native-born,Total,Participation rate,2008,Percentage,71.1
Spain,Native-born,Total,Participation rate,2009,Percentage,71.5
Spain,Native-born,Total,Participation rate,2010,Percentage,72.0
Spain,Native-born,Total,Participation rate,2011,Percentage,72.4
Spain,Native-born,Total,Participation rate,2012,Percentage,73.2
Spain,Native-born,Total,Participation rate,2013,Percentage,73.4
Spain,Native-born,Total,Participation rate,2014,Percentage,73.4
Spain,Native-born,Total,Participation rate,2015,Percentage,73.5
Spain,Native-born,Total,Participation rate,2016,Percentage,73.5
Spain,Native-born,Total,Participation rate,2017,Percentage,73.1
Spain,Native-born,Total,Participation rate,2018,Percentage,72.9
Spain,Native-born,Total,Participation rate,2019,Percentage,73.0
Spain,Native-born,Total,Participation rate,2020,Percentage,71.6
Spain,Native-born,Total,Participation rate,2021,Percentage,73.0
Sweden,Native-born,Men,Employment rate,2000,Percentage,75.8
Sweden,Native-born,Men,Employment rate,2001,Percentage,77.5
Sweden,Native-born,Men,Employment rate,2002,Percentage,77.1
Sweden,Native-born,Men,Employment rate,2003,Percentage,76.5
Sweden,Native-born,Men,Employment rate,2004,Percentage,75.7
Sweden,Native-born,Men,Employment rate,2005,Percentage,76.2
Sweden,Native-born,Men,Employment rate,2006,Percentage,77.1
Sweden,Native-born,Men,Employment rate,2007,Percentage,78.0
Sweden,Native-born,Men,Employment rate,2008,Percentage,77.9
Sweden,Native-born,Men,Employment rate,2009,Percentage,75.6
Sweden,Native-born,Men,Employment rate,2010,Percentage,76.0
Sweden,Native-born,Men,Employment rate,2011,Percentage,77.5
Sweden,Native-born,Men,Employment rate,2012,Percentage,77.4
Sweden,Native-born,Men,Employment rate,2013,Percentage,78.3
Sweden,Native-born,Men,Employment rate,2014,Percentage,78.5
Sweden,Native-born,Men,Employment rate,2015,Percentage,79.3
Sweden,Native-born,Men,Employment rate,2016,Percentage,79.8
Sweden,Native-born,Men,Employment rate,2017,Percentage,80.4
Sweden,Native-born,Men,Employment rate,2018,Percentage,81.5
